IDALU,SEXO,ESTUDIMARE,ESTUDIPARE,GUARDERIA,REPITE,TESTUDIO,AYUDAPADRES,SINAYUDA,MARGINADO,SOCIABLE,INTEGRADO,INCOMODO,SOLO,ACOSADO,ISEC,MediaLengua,MediaMates,mediaFisica,MediaSYC,CAEBIEN
11761,1,7,7,3,0,1,0,0,1,3,4,2,2,1,-1.46666,492.2487758,412.0833074,442.906624,498.6803236,1
1362,2,7,7,2,1,3,1,0,1,1,2,2,2,1,-0.1198,447.0729494,599.4648532,598.0230694,533.4846504,1
10764,2,3,3,3,1,2,1,1,2,3,4,2,2,2,0.63781,636.795868,616.5070326,577.1411066,556.5844006,1
20639,1,8,4,4,0,4,0,0,9,4,2,2,1,2,-0.0207,296.3904346,415.8354402,307.039521,317.3769654,1
10112,1,1,6,2,1,4,1,1,1,4,4,1,1,4,1.81735,544.2349862,713.8504148,,,1
19997,1,4,4,2,1,1,0,0,1,3,3,1,1,1,0.99233,532.422456,529.7637776,592.7345826,550.4547734,1
19929,1,7,6,1,1,5,0,0,2,3,3,2,2,1,-0.37264,450.7688232,408.9349902,475.1885102,563.5042474,0
1207,1,7,5,3,0,1,0,1,1,4,4,1,1,1,-0.7822,376.5000886,325.4297742,385.1234166,380.7510798,1
28522,2,2,2,2,1,5,0,1,1,3,3,2,1,1,1.47958,559.5260878,542.0923066,711.2327298,531.4124222,1
18591,1,9,9,5,1,3,0,1,1,4,4,1,1,1,-1.09245,418.1453408,557.393297,430.9679618,380.7426496,1
26935,2,8,8,4,0,2,0,1,1,4,4,1,1,1,-1.93867,436.673006,512.9123688,460.595524,489.2433418,1
30,2,7,7,3,1,3,0,1,2,3,3,2,2,2,-1.46666,503.5457406,599.2003232,548.7617092,528.2466728,1
17417,1,8,8,4,1,3,1,0,2,3,2,1,1,1,-0.12654,420.9418696,545.2497554,524.9145226,367.9709124,1
7690,2,2,2,1,1,2,1,0,1,3,4,2,2,2,1.12506,585.1453346,713.303886,529.4799448,553.0318216,1
15373,1,8,8,2,0,3,0,0,1,4,4,1,1,1,-1.4082,453.9700194,376.7790834,409.8844786,512.2788516,1
18294,2,4,6,3,1,2,0,1,2,2,3,2,2,1,-0.7822,606.8889408,494.022874,593.4683502,559.5005644,1
9547,1,6,6,3,0,3,0,1,1,3,4,1,1,1,-1.44739,553.4014096,548.5912226,545.9927178,496.99632,1
9608,2,3,6,2,0,2,1,0,1,3,3,2,2,2,0.62502,458.2641274,534.4159904,435.9243634,539.8121264,0
20307,2,4,6,2,1,2,0,0,1,3,3,1,1,1,0.28724,538.8742632,464.3918934,556.584227,556.584656,1
10936,2,4,1,3,0,2,0,1,1,4,4,1,1,1,1.81735,624.2355466,481.8263186,656.4698606,562.0432398,1
27563,1,7,8,3,1,2,0,1,1,3,3,2,1,2,-1.47519,514.0869028,557.3970134,591.1320834,561.8537242,0
2616,2,4,5,1,1,3,1,0,1,4,4,1,1,1,-0.7822,435.8451988,494.1861334,485.0050448,377.404558,1
19113,1,3,8,2,1,3,1,0,1,4,4,2,1,1,-0.29018,523.3559564,484.5133092,480.007069,453.9750868,1
25916,2,6,6,3,1,2,0,0,1,3,4,1,1,1,-1.53178,491.3101008,391.2807846,449.8023098,345.6963224,1
3371,1,3,3,2,1,4,0,1,1,3,3,1,2,1,0.28724,537.5013422,498.8469818,411.8887588,436.5851762,1
11799,1,8,6,4,1,3,0,1,1,3,3,1,1,1,0.22102,490.7176918,467.9830852,514.8214274,472.013795,1
11689,2,9,6,2,0,2,0,0,1,4,4,1,1,1,0.22102,459.077279,430.1848882,444.7259242,477.4925304,1
16765,1,4,4,3,1,4,0,1,1,3,4,1,2,1,0.32551,602.8664896,715.3301882,599.1827506,697.379585,1
27075,1,1,4,1,1,5,1,0,1,3,4,1,1,1,1.81735,683.6081598,608.4499628,612.4877396,494.8850342,1
20708,1,4,6,1,1,3,1,0,1,3,4,1,1,1,0.62502,655.336515,468.7680178,589.734764,610.7274298,1
20268,1,4,4,2,1,4,1,0,1,3,3,2,2,1,0.38193,723.777382,514.6042134,536.1095168,589.732405,1
4066,1,4,6,1,1,3,0,0,1,4,4,1,1,1,0.62502,688.3022206,540.0976992,511.993547,574.2268844,1
7256,1,4,2,2,1,3,1,0,1,3,4,1,1,1,1.12506,557.7350996,595.4246918,586.7304576,529.9235688,1
5862,2,6,1,5,0,3,0,1,1,3,3,3,1,1,-0.48294,414.061815,476.327101,273.7003774,407.3918224,1
17972,2,7,1,3,1,4,0,1,1,3,4,1,1,1,0.82106,494.2307302,446.6512954,522.3494496,409.7164752,1
15494,1,9,9,9,1,4,0,1,1,3,3,1,1,1,0.40708,530.8745448,422.7833186,529.670674,472.2284092,1
19359,1,6,6,1,0,2,0,0,1,3,4,1,1,1,-0.37264,553.037459,445.7031632,481.164571,489.231359,1
20894,1,4,3,1,1,4,0,1,1,4,4,1,1,1,0.63781,578.2636388,544.6350452,480.0120024,571.7067852,1
2520,1,8,8,1,1,3,0,0,2,3,3,2,2,2,-0.10872,493.8973862,500.7159318,488.7107446,466.36764,1
28216,1,6,6,3,1,2,0,1,2,2,2,3,2,2,-0.52769,555.4727604,510.1604862,564.8193532,479.986096,0
15517,2,5,4,3,0,3,0,1,2,3,3,2,2,2,0.03136,434.0549748,451.1720282,556.7667402,576.3445896,1
17136,2,8,8,1,1,2,0,0,1,4,4,1,1,1,1.00556,480.506141,535.6865894,529.2511728,480.6397392,1
22044,1,6,9,3,0,3,0,0,1,4,4,1,1,1,-1.78386,457.5052778,482.0413384,467.8785978,471.6194596,1
22910,2,6,6,4,1,3,0,1,1,4,4,1,1,1,-0.5219,528.0319944,492.3628326,434.180194,423.7692212,1
6189,1,6,6,1,1,3,0,1,1,3,4,1,1,1,0.23381,622.277511,555.1403418,528.597551,624.122664,1
19813,1,2,2,1,1,1,0,1,1,3,3,1,1,1,1.47958,692.3118902,637.5024786,717.4011292,611.9774536,1
21304,2,7,7,2,0,2,0,1,1,4,4,1,1,4,-1.87759,431.3175132,619.3175986,419.3356886,509.8018148,1
21162,2,1,1,9,1,3,0,0,1,3,3,1,2,1,0.80877,486.6018894,436.9660548,548.2987736,493.2085246,1
17144,2,1,4,3,1,2,0,0,1,3,4,1,1,1,1.81735,649.8147218,645.519192,673.6616814,699.0395584,1
13558,1,4,3,2,0,3,1,1,4,3,4,1,1,1,0.62502,567.825386,525.7857092,481.8304052,482.5108594,1
6471,2,8,8,3,1,1,0,0,1,2,4,1,1,1,-1.73872,373.918222,319.8696666,309.2415852,365.4167366,0
23177,2,2,2,1,1,4,0,1,1,4,4,2,1,2,1.81735,569.3376294,665.8622038,622.265133,550.883708,1
23770,1,1,9,5,1,3,1,0,1,1,3,2,1,4,1.47958,597.48918,505.4879846,574.8786966,681.449089,1
3323,1,8,7,1,1,2,1,0,2,2,3,3,2,2,-1.47496,436.0662992,515.0755938,471.2519894,542.5422804,1
9150,1,6,6,3,1,4,1,0,1,4,4,1,1,1,-0.02207,390.9918392,442.1311204,485.0923676,350.5223466,1
2084,2,8,8,3,1,3,0,1,1,3,3,4,4,1,-0.50751,480.2476644,519.4216642,510.9665936,464.4860766,1
27196,2,6,6,2,0,1,0,1,1,4,4,1,1,1,0.22102,427.3892346,382.5368452,276.8518764,384.9524748,1
19652,1,4,4,9,0,4,1,0,1,2,4,3,3,1,-0.43163,514.280971,418.6976636,387.665107,499.271892,1
18450,2,8,8,3,1,1,0,0,2,4,3,2,2,3,0.07487,545.9095568,456.5624862,480.2471256,522.8059164,0
26551,2,1,1,3,1,3,1,0,1,4,4,1,1,1,1.81735,506.4282084,581.0328754,475.1807552,485.6742948,1
2373,2,5,6,2,0,2,0,1,1,2,3,1,1,1,0.03136,579.4329106,525.0009348,628.467825,577.1402478,1
8729,2,1,1,3,1,3,1,0,1,4,4,1,1,1,1.40642,709.786305,566.2304322,752.0156728,667.3760018,1
8773,2,8,8,3,1,2,0,1,1,4,4,1,1,1,0.45455,441.7704792,591.1007422,617.3196394,609.493567,1
20348,2,1,8,2,1,4,1,0,1,2,4,1,2,4,1.12506,458.0839622,510.9225174,411.2750518,296.3998542,0
674,1,8,8,5,0,4,0,1,1,3,1,1,1,1,-0.7489,421.1073092,415.72882,426.1678096,363.1236204,1
15520,2,8,9,1,0,1,0,1,1,3,3,2,1,1,-1.16461,,472.9397524,438.4878532,417.0525228,1
24326,2,8,8,3,0,2,1,1,1,3,1,1,1,1,-1.04989,337.5477598,468.4348446,409.822809,438.0304032,1
13668,2,4,8,3,1,4,1,0,1,4,4,1,1,1,-0.37127,524.1404376,584.8332552,524.665445,523.882776,1
26123,1,4,7,4,1,3,1,0,1,4,1,4,1,1,-0.64075,436.6781156,485.0300678,432.615243,446.4200852,1
6846,2,8,8,3,1,3,1,0,1,2,2,2,1,2,0.62752,462.586045,554.941888,594.2993112,410.5308288,0
29051,2,1,9,5,0,2,0,1,3,3,3,2,3,3,0.46655,353.4435922,450.3266944,347.5648826,304.1852666,1
9131,1,8,8,1,0,2,1,0,1,4,4,1,1,1,-0.55088,408.336682,499.2730848,408.075193,553.2388566,1
21356,2,7,7,5,1,3,1,0,2,3,3,2,3,1,-1.46666,449.8349184,517.8822912,658.750497,606.5206382,1
18258,2,8,8,3,1,4,1,0,1,4,4,2,1,1,-0.81662,491.2958574,520.5623174,518.0348226,441.8173136,1
17561,2,8,8,3,0,5,0,0,1,4,4,1,1,1,0.26867,585.1460588,490.2100572,540.9577294,362.9210206,1
10785,1,8,8,2,1,4,0,0,1,3,3,1,1,1,-0.2013,491.3390586,427.207109,548.7156508,520.9292856,1
5523,1,1,2,3,0,3,0,0,2,3,3,2,2,2,1.22369,456.4891494,409.0291646,439.8682334,486.7046748,1
15806,1,1,2,2,1,3,1,0,1,3,4,1,1,1,0.82106,444.1178872,454.864548,528.345625,,1
15592,1,8,8,5,1,2,0,0,1,4,4,1,1,1,-0.96023,319.6913852,390.8319084,311.3325464,388.9438406,1
386,2,6,6,3,0,1,0,1,1,3,3,1,1,2,-0.37264,418.5531008,415.873402,435.5209536,522.3760816,1
3285,1,7,7,1,1,2,0,0,1,3,3,1,1,9,-1.52702,409.7111366,302.6084814,379.8518626,415.6085704,1
7894,1,7,6,3,1,3,0,0,1,3,3,1,1,1,-0.77528,438.045939,443.3871146,494.83397,450.1986236,1
15750,1,1,6,5,1,1,1,0,3,3,3,3,2,2,1.46284,466.5468716,427.7523156,476.3281236,437.5947832,1
19723,1,6,6,4,1,4,0,0,2,3,3,2,2,2,-0.77528,466.6935052,491.1709148,490.2991092,478.7193872,1
1241,1,8,8,3,1,3,0,1,1,2,3,2,2,2,-0.2591,403.5558672,551.5962678,363.3505302,488.3954176,1
6811,1,8,7,3,1,3,0,1,1,3,3,2,2,1,-2.62051,456.1026584,409.5351938,373.8748826,548.6070966,1
21782,2,4,9,3,1,4,0,0,1,4,4,1,1,1,0.38193,394.3336614,400.1019994,409.3709218,284.2360474,1
2352,2,8,8,1,0,2,0,1,1,4,4,1,1,1,-0.55884,494.2661982,459.250566,465.717211,470.9824564,1
7209,2,5,1,1,1,4,1,0,1,3,3,1,1,1,1.81735,562.344668,410.1861342,592.7224786,519.8728332,1
19630,1,1,1,3,0,2,1,0,2,3,3,3,2,3,1.40642,450.781081,423.0101618,435.9840726,412.0317726,0
28086,1,2,3,3,0,3,0,0,1,4,4,1,1,1,0.11598,513.516638,500.041285,587.0215394,546.517722,1
6815,2,8,1,2,1,3,1,0,2,2,4,1,2,3,0.82106,568.1646096,558.2211138,518.2793842,596.4585878,1
1665,2,8,7,4,0,2,0,1,1,4,4,1,1,1,-2.47525,289.9254572,256.5366732,297.835443,282.3509322,1
25947,1,4,7,1,1,3,0,1,1,3,4,2,1,1,-0.03429,615.0200546,516.8475094,562.217004,584.0753732,1
27414,1,6,4,1,1,3,0,0,1,3,4,1,1,2,0.62502,447.6602946,417.1532786,448.6169082,572.3390526,1
7243,1,8,8,1,1,3,0,1,3,1,1,4,4,2,-0.18412,669.6382268,,401.838228,,0
8237,1,2,4,1,1,2,0,0,1,4,4,2,1,1,1.22369,636.2596388,579.0124596,657.4086434,679.112841,1
20117,1,8,8,3,0,2,0,1,1,3,4,2,2,2,0.3876,538.2750716,548.0069074,425.6959434,472.6512612,1
22027,2,6,4,3,1,1,1,0,1,4,4,1,1,1,-0.37127,493.457925,445.577025,626.705831,625.830902,1
9887,2,1,1,2,1,2,1,0,1,3,2,2,1,1,1.81735,688.597556,522.2956024,590.4723752,539.3788314,1
15911,1,3,4,3,1,3,1,0,1,4,4,1,1,1,-0.029,466.1489632,449.2972576,412.346908,516.2946212,1
23060,2,8,8,3,1,4,0,0,1,3,3,1,1,1,-1.31807,382.3458916,441.3188986,425.0108126,545.8954162,1
22651,1,1,4,3,1,3,1,0,1,4,4,1,1,1,-0.55613,551.2691598,,452.7196242,,1
24893,2,3,8,3,1,1,1,0,2,2,2,2,2,2,-0.029,473.62516,527.1753638,465.0486462,,1
6341,2,2,5,3,0,3,1,0,1,4,4,1,1,1,-0.29495,350.517601,413.8352328,386.312666,352.2244768,1
6827,2,4,6,3,0,2,0,1,1,3,3,2,1,1,0.03136,418.9342404,420.2210162,422.976735,298.2704114,1
7871,1,6,1,2,0,2,1,0,1,4,4,1,1,1,1.11227,442.5377828,503.2143322,418.0979488,434.2455828,1
12909,1,1,2,3,1,3,1,0,1,2,3,1,1,3,1.47958,621.3246982,464.0190828,576.0630766,655.6208418,1
16218,1,5,5,2,1,3,1,0,3,3,1,2,1,2,-0.37957,345.7707362,471.429628,414.221009,330.8390728,1
26386,1,8,8,2,1,4,1,0,1,3,3,1,1,1,0.50958,454.5614842,546.8428238,448.8413184,431.3263538,1
16474,2,8,8,1,0,3,0,0,1,3,3,1,1,1,0.29734,421.9157594,424.4917984,485.0642836,408.4592828,1
22744,2,8,8,2,0,2,0,1,1,4,4,1,1,1,-2.05974,468.6830686,393.0176328,450.6778294,352.656291,1
16991,2,7,7,1,1,3,0,1,1,4,4,1,1,1,-1.06403,512.5663242,545.794928,520.5240034,524.4832424,1
12420,1,1,4,1,1,2,0,1,1,4,4,1,1,1,1.81735,584.3334566,499.0098238,500.418386,528.0438832,1
23435,1,2,8,2,0,3,1,0,1,4,4,1,1,1,0.05562,509.5647532,601.6426346,433.9275296,583.0196068,1
14589,2,1,1,1,1,2,1,0,1,4,4,1,1,1,1.22369,541.85017,461.345725,570.7816648,526.5914318,1
4365,2,4,4,3,0,3,0,0,3,9,3,2,3,3,-0.37127,318.2129512,483.9069276,363.3028282,402.5649134,1
11291,2,8,8,3,1,3,0,0,1,3,4,1,1,1,0.36629,432.3080696,552.7851746,429.5766194,288.652221,1
22581,1,6,1,2,1,2,1,1,1,4,3,1,2,1,1.81735,698.6521632,713.4393578,726.1082826,671.5863846,1
17547,1,3,3,1,1,4,0,0,1,4,4,2,1,1,0.63781,645.4790418,482.505546,557.7030622,624.3512786,1
11622,1,6,6,3,1,3,1,0,1,4,4,1,1,1,-0.11676,581.8185,494.1518888,639.488412,543.3820238,1
20036,2,6,6,4,1,5,0,1,4,4,4,4,4,4,0.51517,398.4987492,412.2216324,289.60202,346.5651308,1
25429,1,4,9,1,1,3,0,0,1,4,4,1,1,1,-0.0207,534.1529314,495.6992236,532.194753,451.655558,1
23337,1,4,1,3,1,4,1,0,2,3,2,2,1,2,1.47958,593.4118316,401.9245132,515.9847046,487.1494716,1
10647,1,8,8,3,1,3,1,0,1,4,4,1,1,2,1.41682,628.694116,573.3996344,572.9927106,608.8221254,1
24120,2,5,4,3,0,2,1,0,1,4,4,1,1,1,0.03136,524.557706,529.1974754,509.3363794,547.7842356,1
25783,2,4,6,3,1,2,0,1,1,2,2,3,2,1,-1.11419,381.1277548,386.779321,424.49078,368.1579284,1
21636,2,6,6,3,1,2,0,0,1,4,4,1,1,1,-0.83564,419.1248672,,427.0232202,,1
20318,1,8,8,3,0,2,1,0,1,3,4,1,1,4,-0.72439,493.8253468,429.087317,513.6692544,488.3716372,1
20011,2,1,9,1,1,3,1,0,1,4,4,1,1,1,0.71414,362.309541,501.7688886,398.7277164,414.3300208,1
13286,1,2,4,3,1,5,0,0,1,3,3,1,1,1,1.46284,637.4186996,476.8920288,642.9618816,553.8498506,1
12297,2,8,8,1,1,4,1,0,1,3,3,1,1,1,1.04583,594.1351262,483.3760274,560.0109462,583.4495766,1
28682,1,8,8,1,1,4,0,0,2,4,4,3,2,4,0.2008,516.0947362,504.659785,451.1473774,543.3667076,1
5549,2,7,4,3,0,2,1,0,1,4,4,1,1,1,-0.7822,388.035622,505.699699,419.3093322,407.6255772,1
19827,1,8,8,3,0,2,0,0,1,4,4,1,1,1,-1.19001,370.3723826,399.8408246,395.1383452,566.0422306,1
20404,2,3,2,1,1,4,0,0,1,4,4,2,1,1,0.80747,410.8732916,339.3822438,266.6233296,380.3406842,0
25011,2,6,6,2,0,3,0,0,9,4,3,4,4,1,-0.78357,403.8402994,460.662461,406.1944466,514.2022958,0
17073,1,2,3,3,1,4,1,0,1,4,4,1,1,1,0.82106,548.3196602,473.8907706,548.9302516,577.5593372,1
17570,1,6,7,3,1,5,0,1,1,2,3,1,1,2,-1.18621,614.2458752,704.9559558,636.056568,614.7269212,1
22132,1,6,6,4,1,3,0,0,1,3,4,1,2,1,-0.48112,651.765429,525.90805,606.7964892,567.5011322,1
11382,1,7,7,3,1,3,1,0,1,4,4,1,1,1,-1.46666,481.7026014,426.951839,458.7611166,465.9532128,1
28488,1,8,8,2,1,4,1,0,2,3,3,2,1,2,0.27796,595.1689144,624.3180898,637.4336564,638.638628,1
8478,2,9,1,2,1,5,0,0,1,3,3,2,1,1,0.11598,546.2591688,484.2552254,507.7077966,429.8473818,1
26382,1,8,8,1,1,3,0,1,1,4,4,1,1,1,0.95647,702.3340362,592.7632442,684.8489972,550.7273648,1
27761,2,8,8,2,1,4,0,1,1,4,4,1,1,1,0.7193,530.2160146,530.922196,435.1097378,271.44557,1
26026,1,6,6,3,1,3,1,0,2,3,3,2,1,1,-0.11676,569.3155226,599.6863808,527.4681814,580.2730554,1
21508,2,8,8,2,1,2,1,0,2,3,3,3,3,3,-0.31694,403.4344876,322.425359,309.013089,282.7836962,1
6591,1,6,6,5,0,2,0,1,1,4,3,2,2,1,-0.77528,426.3643174,398.2190046,466.4982104,468.4799076,1
11685,1,1,1,2,1,4,1,0,1,3,4,2,1,1,1.47958,629.0099552,455.2435316,534.9654158,543.9984284,1
3266,2,6,8,1,1,3,0,1,1,3,4,1,1,1,-0.11676,621.0860334,684.1861534,598.6826496,534.967998,1
11922,1,3,8,1,0,2,0,1,1,4,4,1,1,1,-1.52512,571.959298,458.0395516,615.4454252,502.4471668,1
18138,1,6,6,3,1,4,1,0,2,3,3,2,2,2,-0.77528,,540.1604644,546.18047,589.5267498,1
23691,2,6,6,2,1,2,0,0,2,3,3,3,1,2,-1.04475,541.4432968,686.854758,598.475436,665.4581344,1
3614,2,6,6,3,1,3,0,1,1,4,4,1,1,1,-0.07019,627.5850538,478.1429168,619.1053346,635.2453382,1
26542,1,8,6,1,1,4,0,0,1,4,4,2,1,1,0.22102,522.9411012,490.1121314,504.2957998,505.394781,1
16959,2,8,8,3,1,3,0,1,1,3,3,2,2,1,-0.25368,448.4946486,383.5435944,483.6141676,605.687789,1
17302,2,6,6,3,1,3,1,0,1,4,4,1,1,1,0.23381,429.7613268,548.9715338,560.6746962,540.8654106,1
12693,2,8,8,1,1,2,1,0,1,3,3,1,1,1,-0.33386,537.4954898,419.7615866,554.9786992,567.4992728,1
5078,1,8,8,2,1,3,0,0,1,3,3,1,1,1,-0.03499,323.3210898,399.7280854,425.9436178,425.8460586,1
12483,1,6,1,3,1,3,0,1,1,4,4,1,1,1,1.47958,595.7167316,528.7218888,684.6522646,556.591757,1
26596,2,6,2,1,1,3,0,1,1,4,4,1,1,1,0.11598,562.7163556,469.6593362,491.6934842,546.7117606,1
17557,1,2,2,3,1,5,1,0,1,3,3,1,9,1,1.47958,674.5764238,523.5717842,497.6993918,533.7159624,1
4270,1,8,8,3,1,2,0,1,1,4,4,1,1,1,-0.84455,561.6623172,427.0021458,536.783499,532.8670472,1
25212,1,6,6,3,1,4,0,0,1,3,3,2,1,2,0.33244,485.993836,436.1127214,547.38511,531.4048714,1
22223,2,4,3,3,1,2,1,0,1,4,4,1,1,1,0.03136,567.6628638,586.288128,643.6304012,618.0633116,1
15469,2,8,8,3,1,3,0,1,2,1,4,1,1,2,-0.43052,627.6060288,646.0185186,584.0034856,729.668026,1
19814,1,8,5,1,1,3,1,0,1,4,4,1,1,1,0.03136,550.4868102,558.19075,444.037131,423.1592868,1
14711,2,6,6,1,1,3,0,1,1,3,3,1,1,1,-0.37264,624.4772884,620.555398,662.8551612,610.9118336,1
5223,1,8,8,3,0,2,1,0,2,3,3,2,2,2,-0.26067,397.473843,396.8515264,452.2324628,450.423954,1
14701,1,8,8,2,1,3,0,1,1,3,3,1,1,1,-1.19107,643.1835342,559.0970186,616.8297056,646.1855444,1
1194,2,3,3,3,1,2,1,0,3,2,2,3,4,3,0.97559,594.1718016,454.3980832,489.59333,449.1544666,1
11455,2,4,4,3,0,4,1,0,1,4,4,1,1,1,0.56466,438.4153668,469.2398854,352.815481,447.0800058,1
22562,2,4,8,3,1,4,0,0,1,4,4,2,1,1,-0.37127,421.4881204,484.597153,463.1819202,502.861136,1
5998,2,6,6,3,1,3,0,0,2,2,3,2,2,3,-1.51819,417.9385694,547.4793276,487.5696202,407.6087148,1
4528,2,7,6,3,1,3,0,0,1,3,3,2,2,2,-0.77528,531.4591648,480.6739924,531.7798996,457.747389,0
23998,2,6,6,1,0,3,0,0,1,3,4,1,1,1,-0.5219,526.7123904,,496.9509056,,1
11181,2,1,2,1,1,3,1,0,1,3,4,1,1,1,0.46655,546.1975036,523.1975744,579.6579184,520.698127,1
19278,1,4,4,3,0,2,0,1,3,4,2,1,1,1,-0.37957,416.3573636,457.6379714,384.8524588,309.2070328,1
14208,2,4,4,2,0,4,1,0,1,3,3,1,1,1,-0.29018,466.9523306,423.2271522,468.971116,452.0968032,1
2116,2,8,8,5,0,1,0,1,4,3,2,1,2,3,-0.51814,265.9753824,313.5575102,409.1866526,294.5464748,0
4198,1,1,8,3,1,4,0,1,1,3,3,3,1,1,1.81735,509.4149192,489.1594192,374.7774174,350.5114786,1
15645,1,6,8,3,1,3,1,0,1,2,3,1,1,1,-0.42471,,535.7513298,442.6737374,486.9154322,1
27333,1,5,5,2,1,3,1,0,1,3,4,1,1,1,0.03136,527.479327,564.441676,557.4789656,534.3197384,1
16567,2,3,3,6,0,3,0,0,1,4,3,1,1,1,-0.37127,299.6179692,531.177798,458.0375674,446.4231378,1
8579,1,6,6,3,1,3,1,0,2,3,3,2,2,2,-0.77528,339.8889944,385.752663,372.5268132,484.6024882,1
892,1,6,6,3,1,2,0,1,1,3,4,1,1,1,-0.78357,442.5295088,496.303247,467.1657894,488.3894772,1
8714,1,7,8,1,1,3,0,0,1,4,4,1,1,1,0.23472,519.2187886,448.6599876,556.2647186,550.9370604,1
24500,2,4,4,3,0,3,0,0,1,3,4,1,1,1,-1.21265,492.4730928,367.2606884,511.8260166,488.1661012,1
27651,2,6,7,5,1,4,0,0,1,4,4,1,1,1,-0.77528,516.4532454,564.929804,403.9422838,486.1034798,1
10852,2,6,3,3,1,3,0,1,1,2,3,2,1,1,-0.7822,522.7992136,560.6723188,522.617328,547.575956,0
27267,2,8,8,2,1,3,0,0,1,3,4,1,1,1,0.55021,437.0642202,518.249085,433.9954948,510.8466046,1
9402,2,1,6,4,1,3,1,1,1,4,4,2,1,1,-0.29029,449.7901014,377.1008068,475.4699322,392.9456642,0
9172,1,8,8,2,1,5,0,1,3,2,3,3,2,2,-1.16789,538.1075258,430.234338,633.9271688,518.4105224,1
14851,1,8,8,9,0,2,1,0,1,4,4,1,1,1,-1.25847,403.0193266,392.4550954,459.5666344,540.6714426,1
17774,2,2,2,2,1,3,1,1,3,1,2,3,3,3,0.70134,507.876409,525.3257146,521.1962632,576.0902734,0
13954,2,6,6,2,1,3,1,0,1,4,4,1,1,1,0.23381,415.1703396,610.170116,612.4199702,595.4058074,1
2082,1,4,8,3,0,1,0,1,2,1,2,2,2,2,-0.37127,458.441547,445.557714,434.1193852,452.2943128,1
15255,1,7,7,5,1,1,0,1,3,2,2,3,3,2,-2.62051,488.5704278,366.1751062,453.1605058,581.5492092,0
1690,2,1,1,3,0,4,0,0,2,3,3,2,3,3,1.46284,570.3721068,,524.4332272,508.5535662,0
19607,1,6,8,1,1,2,1,0,1,4,3,1,1,1,-0.77528,567.1642788,451.2996514,447.0113142,504.331018,1
18835,1,6,6,2,0,2,1,0,1,4,4,1,1,1,-0.77528,491.5051232,490.7401574,541.5976056,486.3002844,1
3362,2,1,1,2,1,9,0,1,1,4,4,1,1,1,1.47958,379.647296,489.3852078,494.4090048,407.8272134,1
26572,2,1,1,3,1,4,1,0,1,4,4,1,1,1,1.46284,485.2035596,445.2372504,474.6988032,425.8695,1
26000,1,5,1,1,1,3,1,0,1,3,3,1,1,1,1.47958,509.0358584,682.6338872,621.4181394,572.1088034,1
24336,2,5,7,3,0,3,1,0,2,3,2,2,2,2,0.03136,580.358811,461.6956496,549.8189342,568.1313538,1
28338,2,2,1,2,1,3,1,0,1,3,3,1,1,1,0.05562,500.3833818,498.1087416,624.8196652,511.8875556,1
24188,2,8,8,1,1,4,1,0,1,4,4,1,1,1,1.17628,496.2629462,490.8781764,464.4146214,488.2021702,1
3147,1,7,8,3,0,3,1,0,1,2,3,1,1,1,-1.87759,398.502165,370.0778798,362.4223298,321.3583348,1
1036,2,4,1,2,1,1,1,0,2,2,2,2,2,2,1.05191,620.5281372,623.485467,624.3893988,561.8240216,0
2232,1,2,1,1,1,2,0,0,1,4,4,1,1,1,1.46284,623.8240718,653.3480656,531.4944958,643.021588,1
21767,1,2,1,1,1,3,0,1,1,3,4,1,1,4,1.47958,524.7288112,484.6799266,487.781456,484.8287884,1
3206,2,1,1,3,0,2,0,0,1,4,4,1,1,1,0.41013,424.4887646,486.919741,444.7209326,406.5724268,1
26768,2,1,8,2,1,2,1,0,2,2,2,3,2,1,1.46284,480.909016,409.2607848,373.6604502,326.4200188,0
27404,1,6,7,3,1,3,0,0,2,3,4,2,1,3,-1.78386,550.6656932,496.204946,527.1986422,563.0706136,1
7608,2,4,4,2,1,2,1,0,1,4,4,1,1,1,0.03136,472.4483984,479.4657726,354.560276,399.0085244,1
27384,1,7,7,3,0,3,0,0,1,4,4,1,1,1,-1.80694,,385.342345,,356.6209838,1
19121,2,6,6,3,1,2,0,1,1,4,4,1,1,1,-0.48112,596.675679,532.8217138,595.4743698,587.6470216,1
14447,2,8,8,2,1,4,1,0,2,3,2,4,4,4,0.47108,597.1088708,428.963301,460.731503,546.7360444,1
24964,2,6,6,3,0,2,0,1,2,3,3,2,2,2,-1.78767,371.9578346,389.0019604,484.7809976,485.0448134,1
4760,1,6,6,3,1,4,0,1,1,4,4,1,1,1,-0.69418,520.0355182,528.7278144,456.413388,470.7591128,1
19727,1,1,4,3,1,4,1,0,1,3,3,2,1,1,0.81276,580.4020788,,554.968218,557.2000336,1
15176,2,4,4,2,1,9,1,0,3,2,2,3,3,1,1.3301,443.7001352,501.970892,520.5317262,405.493578,0
2396,1,4,7,3,0,4,0,0,1,4,4,1,1,1,-0.7822,640.151622,501.888348,593.842702,561.2036064,1
10296,2,3,2,1,1,2,0,1,1,3,3,1,1,1,1.46284,656.7190494,664.4775048,683.2344432,597.5037562,1
4301,1,6,6,3,1,4,0,0,2,1,2,3,2,1,0.22102,659.6510846,398.0899308,600.1001014,571.4715738,1
24526,1,8,8,2,1,3,1,0,1,3,3,2,1,1,-0.47199,409.275414,464.212672,449.964777,526.809061,1
